id,rf_bill_type,rf_bill_no,rf_bill_detail_no,uuid,order_id,order_type,rf_busi_id,rf_busi_type,fee_code,fee_name,invoice_method,direction,currency,bal,account_id,status,bill_type,bill_id,created,related_time,audited,modified,remark,del_status
3675,1,33507510000N9026,20100118022500000003300316,4fb888f2a68cec7e3ad0e54cc50206d0,PO000000112389,1,PO000000112389,201001,31,采购货款,10,1,CNY,2519.05,33507510000,3,,,2018-02-25 01:00:06,,,2018-03-05 00:00:02,,0
3684,1,33507510000N9026,20100118022500000003300416,8bf3ff2512a9d14dec70e491df0b72ae,PO000000112561,1,PO000000112561,201001,31,采购货款,10,1,CNY,547.80,33507510000,3,,,2018-02-25 01:00:06,,,2018-03-05 00:00:02,,0
3706,1,33092210000N9103,20100118022500000003600416,d3bd9e1393fedb4aedeca0b362506429,PO000000112298,1,PO000000112298,201001,31,采购货款,10,1,CNY,827.40,33092210000,5,1,1658,2018-02-25 01:00:05,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3717,1,33998110000N9091,20100118022500000003600716,d5aef9278c16a215ee71696824b7139d,PO000000109615,1,PO000000109615,201001,31,采购货款,10,1,CNY,2699.68,33998110000,5,1,2053,2018-02-25 01:00:06,2018-03-06 11:56:08,2018-03-08 21:02:07,2018-03-08 21:02:07,,0
3749,1,33507510000N9026,20100118022600000003203516,692901b0dc49197dd7b6a527addb1294,PO000000113586,1,PO000000113586,201001,31,采购货款,10,1,CNY,3036.97,33507510000,3,,,2018-02-26 01:00:04,,,2018-03-05 00:00:02,,0
3761,1,33092210000N9103,20100118022600000003301116,ca81ff8015160c20a9fd123484530a03,PO000000114136,1,PO000000114136,201001,31,采购货款,10,1,CNY,2475.60,33092210000,5,1,1658,2018-02-26 01:00:04,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3764,1,33507510000N9026,20100118022600000003203416,c06750257df2afabb07634c7ee29cadf,PO000000113519,1,PO000000113519,201001,31,采购货款,10,1,CNY,5466.00,33507510000,3,,,2018-02-26 01:00:04,,,2018-03-05 00:00:02,,0
3766,1,33092210000N9103,20100118022600000003301016,45c808b5e13f7761886e8e0f9feec1ce,PO000000113906,1,PO000000113906,201001,31,采购货款,10,1,CNY,1375.20,33092210000,5,1,1658,2018-02-26 01:00:04,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3781,1,33507510000N9026,20100118022700000003503216,d1067d35a3df4e6422d98fcb40c54b38,PO000000115184,1,PO000000115184,201001,31,采购货款,10,1,CNY,2241.00,33507510000,3,,,2018-02-27 01:00:07,,,2018-03-05 00:00:02,,0
3821,1,33998110000N9091,20100118022700000003204416,ff4b0e075e5ec86378ff2bdde5f4017e,PO000000113508,1,PO000000113508,201001,31,采购货款,10,1,CNY,4168.80,33998110000,5,1,2053,2018-02-27 01:00:04,2018-03-06 11:56:08,2018-03-08 21:02:07,2018-03-08 21:02:07,,0
3829,1,33092210000N9103,20100118022700000003404216,be71b251576bcbefc0a46a5aa6f5edd2,PO000000115457,1,PO000000115457,201001,31,采购货款,10,1,CNY,745.20,33092210000,5,1,1658,2018-02-27 01:00:05,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3830,1,33092210000N9103,20100118022700000003404116,8ff10b8c740022b7eef8603b445cacae,PO000000115242,1,PO000000115242,201001,31,采购货款,10,1,CNY,4211.25,33092210000,5,1,1658,2018-02-27 01:00:05,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3908,1,33092210000N9103,20100118022800000003900216,c5c109cd7e8873551f2d89e3b07e66da,PO000000116643,1,PO000000116643,201001,31,采购货款,10,1,CNY,1325.40,33092210000,5,1,1658,2018-02-28 01:00:04,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3915,1,33507510000N9026,20100118022800000004100216,d26dae1df21525ee918a6be1cc9e17b1,PO000000116370,1,PO000000116370,201001,31,采购货款,10,1,CNY,2211.12,33507510000,3,,,2018-02-28 01:00:05,,,2018-03-05 00:00:02,,0
3937,1,33092210000N9103,20100118030100000003802816,4a613d76379f60bed368458161317f45,PO000000118296,1,PO000000118296,201001,31,采购货款,10,1,CNY,1352.40,33092210000,5,1,1658,2018-03-01 01:00:02,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3938,1,33092210000N9103,20100118030100000003802716,7e3b38660ec65654dee5f1cf9f787a6a,PO000000118127,1,PO000000118127,201001,31,采购货款,10,1,CNY,1419.00,33092210000,5,1,1658,2018-03-01 01:00:02,2018-03-09 09:00:44,2018-03-09 10:28:01,2018-03-09 10:28:01,,0
3942,1,33507510000N9026,20100118030100000003802916,11cdb5eefc69fe9ebe2959151a3604e9,PO000000116723,1,PO000000116723,201001,31,采购货款,10,1,CNY,3420.62,33507510000,3,,,2018-03-01 01:00:03,,,2018-03-05 00:00:02,,0
3944,1,33507510000N9026,20100118030100000003803016,ff945ea83ac7825c91d258ffc25b961a,PO000000119051,1,PO000000119051,201001,31,采购货款,10,1,CNY,1822.68,33507510000,3,,,2018-03-01 01:00:03,,,2018-03-05 00:00:02,,0
3956,1,33998110000N9091,20100118030100000003902216,3ef0ba4b339da16e5b78b9e54b6dda49,PO000000115195,1,PO000000115195,201001,31,采购货款,10,1,CNY,4439.96,33998110000,5,1,2053,2018-03-01 01:00:04,2018-03-06 11:56:08,2018-03-08 21:02:07,2018-03-08 21:02:07,,0
3981,1,33092210000N16106,20100118030200000003902916,a380e7efe895aa9cc4e3c2c452cb877d,PO000000119277,1,PO000000119277,201001,31,采购货款,10,1,CNY,1419.00,33092210000,5,1,3352,2018-03-02 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
3984,1,33482710000N16092,20100118030200000004101916,a5a16a2ddac8352beeac670d6cfcc108,PO000000119868,1,PO000000119868,201001,31,采购货款,10,1,CNY,2257.80,33482710000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
3985,1,33482710000N16092,20100118030200000004102016,6bee9fd4cd85f5ca59af880f1b7d324b,PO000000119879,1,PO000000119879,201001,31,采购货款,10,1,CNY,25880.50,33482710000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
4021,1,34460610000N16077,20100118030200000004001316,4531f68f44cbe61d2da3092312969983,PO000000118592,1,PO000000118592,201001,31,采购货款,10,1,CNY,12003.60,34460610000,3,,,2018-03-02 01:00:02,,,2018-04-01 00:00:00,,0
4031,1,33507510000N16110,20100118030200000003903216,acfbe66b8d8d62a544cf5f59aa9fbcc0,PO000000119313,1,PO000000119313,201001,31,采购货款,10,1,CNY,2324.00,33507510000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
4032,1,33507510000N16110,20100118030200000003903416,6b72a554b0dcafb720775b26361fa8ad,PO000000121197,1,PO000000121197,201001,31,采购货款,10,1,CNY,195.05,33507510000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
4033,1,33507510000N16110,20100118030200000003903316,1444cfe54810ab68f122d020fc05a216,PO000000119426,1,PO000000119426,201001,31,采购货款,10,1,CNY,5427.82,33507510000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
4034,1,33482710000N16092,20100118030200000004102116,50c956f9f96b62ddb161f92782249c07,PO000000120605,1,PO000000120605,201001,31,采购货款,10,1,CNY,2145.00,33482710000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
4035,1,33482710000N16092,20100118030200000004102216,2baa620b8b5abf79dd7e296a6d3b0d03,PO000000120616,1,PO000000120616,201001,31,采购货款,10,1,CNY,14676.10,33482710000,3,,,2018-03-02 01:00:03,,,2018-04-01 00:00:01,,0
4064,1,34460610000N16077,20100118030300000003704916,8ca512b5e9585e8c5e36e4b0c6392167,PO000000121653,1,PO000000121653,201001,31,采购货款,10,1,CNY,8251.20,34460610000,3,,,2018-03-03 01:00:03,,,2018-04-01 00:00:00,,0
4071,1,33092210000N16106,20100118030300000003806616,a5eefbaf776219af907ba112184d6857,PO000000121222,1,PO000000121222,201001,31,采购货款,10,1,CNY,880.80,33092210000,5,1,3352,2018-03-03 01:00:04,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4143,1,33092210000N16106,20100118030400000003806916,1685c51974d65ed8b2603cb818987128,PO000000123273,1,PO000000123273,201001,31,采购货款,10,1,CNY,1398.00,33092210000,5,1,3352,2018-03-04 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4152,1,33092210000N16106,20100118030400000003807016,779cbfa26347536f04dcad534b49f8e3,PO000000123488,1,PO000000123488,201001,31,采购货款,10,1,CNY,1008.00,33092210000,5,1,3352,2018-03-04 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4160,1,33507510000N16110,20100118030400000003707716,1d1a45c8f9c3d841ea94c1cd9d3ee4f7,PO000000122736,1,PO000000122736,201001,31,采购货款,10,1,CNY,2618.65,33507510000,3,,,2018-03-04 01:00:03,,,2018-04-01 00:00:01,,0
4182,1,33092210000N16106,20100118030500000004003916,fbfb47d46a7b84d18eca210dddbccd6a,PO000000125495,1,PO000000125495,201001,31,采购货款,10,1,CNY,304.80,33092210000,5,1,3352,2018-03-05 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4193,1,33998110000N16069,20100118030500000004106316,99605aa9c043443f7df1592314e23a6b,PO000000122532,1,PO000000122532,201001,31,采购货款,10,1,CNY,4439.96,33998110000,4,1,3301,2018-03-05 01:00:05,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4204,1,33507510000N16110,20100118030400000003707816,e7d2cd564ca293fc0d15a36c947c966e,PO000000122770,1,PO000000122770,201001,31,采购货款,10,1,CNY,195.05,33507510000,3,,,2018-03-04 01:00:03,,,2018-04-01 00:00:01,,0
4215,1,33998110000N16069,20100218030400000004205316,c237554c2ee898f65cd05ba245a9510e,10136,3,10136,201002,34,规模返利,10,-1,CNY,1941.89,33998110000,4,1,3301,2018-03-04 09:47:44,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4221,1,33092210000N16106,20100118030500000004003816,82d4e7a37d740c99edc259d70c51f13e,PO000000125291,1,PO000000125291,201001,31,采购货款,10,1,CNY,1591.20,33092210000,5,1,3352,2018-03-05 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4229,1,33507510000N16110,20100118030500000004004016,350a926eeab941b6e8a44657e0700bca,PO000000125199,1,PO000000125199,201001,31,采购货款,10,1,CNY,2321.51,33507510000,3,,,2018-03-05 01:00:03,,,2018-04-01 00:00:01,,0
4263,1,33998110000N16069,20100118030600000003708716,410554750e64e9bb50d14c39e2329f2c,PO000000125020,1,PO000000125020,201001,31,采购货款,10,1,CNY,4664.28,33998110000,4,1,3301,2018-03-06 01:00:03,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4271,1,33092210000N16106,20100118030600000003809516,f341030cfc2dbb19bd65165117fc8d77,PO000000127388,1,PO000000127388,201001,31,采购货款,10,1,CNY,297.60,33092210000,5,1,3352,2018-03-06 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4302,1,33998110000N16069,20100118030600000003708616,6a3e61a28776b98fb55853e65db8fd61,PO000000122861,1,PO000000122861,201001,31,采购货款,10,1,CNY,1609.62,33998110000,4,1,3301,2018-03-06 01:00:03,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4308,1,33092210000N16106,20100118030600000003809316,9b464b24367c11d5870b9e55c619a08c,PO000000126965,1,PO000000126965,201001,31,采购货款,10,1,CNY,1805.40,33092210000,5,1,3352,2018-03-06 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4309,1,33092210000N16106,20100118030600000003809416,866625a84c3ebeee4dc51f28fcb869c1,PO000000127242,1,PO000000127242,201001,31,采购货款,10,1,CNY,1393.80,33092210000,5,1,3352,2018-03-06 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4347,1,33482710000N16092,20100118030700000004209216,74f46fe4b4e4baf2e029cd21a3412132,PO000000126443,1,PO000000126443,201001,31,采购货款,10,1,CNY,16131.50,33482710000,3,,,2018-03-07 01:00:04,,,2018-04-01 00:00:01,,0
4348,1,33507510000N16110,20100118030700000004108616,34336981d2eeb90d85833d33f5ea3e0a,PO000000128687,1,PO000000128687,201001,31,采购货款,10,1,CNY,5478.46,33507510000,3,,,2018-03-07 01:00:04,,,2018-04-01 00:00:01,,0
4353,1,33092210000N16106,20100118030700000004006216,3a152e598ba776f957bd97bae557535e,PO000000129146,1,PO000000129146,201001,31,采购货款,10,1,CNY,1522.20,33092210000,5,1,3352,2018-03-07 01:00:04,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4383,1,33998110000N16069,20100118030700000003711016,ea15312784a57bd8aa3f97cfad9d8313,PO000000129544,1,PO000000129544,201001,31,采购货款,10,1,CNY,2449.92,33998110000,4,1,3301,2018-03-07 01:00:05,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4388,1,33482710000N16092,20100118030700000004209116,42b481b3322658afd641e38b3b05187d,PO000000126432,1,PO000000126432,201001,31,采购货款,10,1,CNY,6572.50,33482710000,3,,,2018-03-07 01:00:07,,,2018-04-01 00:00:01,,0
4396,1,34460610000N16077,20100118030800000004006616,afb1aa35dc60b5cf743f35b46ad144a8,PO000000131475,1,PO000000131475,201001,31,采购货款,10,1,CNY,7505.04,34460610000,3,,,2018-03-08 01:00:02,,,2018-04-01 00:00:00,,0
4398,1,34460610000N16077,20100118030800000004006716,6007d8790e6d9eb450b8a34e00841f8e,PO000000131577,1,PO000000131577,201001,31,采购货款,10,1,CNY,2356.60,34460610000,3,,,2018-03-08 01:00:02,,,2018-04-01 00:00:00,,0
4399,1,33092210000N16106,20100118030800000003711416,49c09ad909b42637bb8c121c3842e612,PO000000131486,1,PO000000131486,201001,31,采购货款,10,1,CNY,1755.00,33092210000,5,1,3352,2018-03-08 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4408,1,33507510000N16110,20100118030700000004108716,b3965a3ffc56dd917abc188faf13d7d8,PO000000129533,1,PO000000129533,201001,31,采购货款,10,1,CNY,2651.85,33507510000,3,,,2018-03-07 01:00:05,,,2018-04-01 00:00:01,,0
4432,1,33507510000N16110,20100118030800000003909316,22f6e9ebbd433bb4915c85d71c498df4,PO000000131771,1,PO000000131771,201001,31,采购货款,10,1,CNY,3145.70,33507510000,3,,,2018-03-08 01:00:03,,,2018-04-01 00:00:01,,0
4434,1,34460610000N16077,20100118030800000004006816,2f98aba85782695b383e1d0c22494917,PO000000131602,1,PO000000131602,201001,31,采购货款,10,1,CNY,2976.00,34460610000,3,,,2018-03-08 01:00:03,,,2018-04-01 00:00:00,,0
4436,1,34618510000N16090,20100118030800000003712116,87eb3b09b7851ea7c4047114e5ab832e,PO000000129668,1,PO000000129668,201001,31,采购货款,10,1,CNY,3649.00,34618510000,3,,,2018-03-08 01:00:03,,,2018-04-01 00:00:00,,0
4480,1,33092210000N16106,20100118030900000004110216,ee7080c351ed3f73762c3958ce13b1f8,PO000000132854,1,PO000000132854,201001,31,采购货款,10,1,CNY,421.80,33092210000,5,1,3352,2018-03-09 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4488,1,33507510000N16110,20100118030900000004110616,5975e276639200ecff508d47d5340330,PO000000133324,1,PO000000133324,201001,31,采购货款,10,1,CNY,1910.66,33507510000,3,,,2018-03-09 01:00:04,,,2018-04-01 00:00:01,,0
4516,1,33092210000N16106,20100118030900000004110316,22b78e56ae5464ba1391b68bd023a16b,PO000000132934,1,PO000000132934,201001,31,采购货款,10,1,CNY,1278.00,33092210000,5,1,3352,2018-03-09 01:00:04,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4544,1,33092210000N16106,20100118031000000004008016,b49ecf3adef8e38a5bfa82df7a8f43d2,PO000000134521,1,PO000000134521,201001,31,采购货款,10,1,CNY,194.40,33092210000,5,1,3352,2018-03-10 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4568,1,33092210000N16106,20100118031000000004008116,076915986297618055c97a3a7a26a50f,PO000000134894,1,PO000000134894,201001,31,采购货款,10,1,CNY,1010.40,33092210000,5,1,3352,2018-03-10 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4590,1,33998110000N16069,20100118031000000004113616,42a50c165718cb0819f486e879877685,PO000000134418,1,PO000000134418,201001,31,采购货款,10,1,CNY,684.00,33998110000,4,1,3301,2018-03-10 01:00:04,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4604,1,33507510000N16110,20100118031000000003910216,0df7bcc14507c86d7dd19a59c50a40d6,PO000000135308,1,PO000000135308,201001,31,采购货款,10,1,CNY,1980.38,33507510000,3,,,2018-03-10 01:00:03,,,2018-04-01 00:00:01,,0
4636,1,33092210000N16106,20100118031100000004009716,5977621b92c565e6679a904497350c2c,PO000000137462,1,PO000000137462,201001,31,采购货款,10,1,CNY,838.80,33092210000,5,1,3352,2018-03-11 01:00:04,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4638,1,33092210000N16106,20100118031100000004009616,67723005f34f0c1fc29ab42d2543ac41,PO000000137393,1,PO000000137393,201001,31,采购货款,10,1,CNY,579.60,33092210000,5,1,3352,2018-03-11 01:00:04,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4679,1,33507510000N16110,20100118031100000003716416,6805eb392bfb1f5647de0b619214be9c,PO000000137600,1,PO000000137600,201001,31,采购货款,10,1,CNY,1483.21,33507510000,3,,,2018-03-11 01:00:04,,,2018-04-01 00:00:01,,0
4698,1,33092210000N16106,20100118031200000003912916,0dbf51a78aeefa5c84f940591de5187b,PO000000139060,1,PO000000139060,201001,31,采购货款,10,1,CNY,1731.00,33092210000,5,1,3352,2018-03-12 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4718,1,33092210000N16106,20100118031200000003913016,dc60999b55593440b34ff1fc7047700e,PO000000139140,1,PO000000139140,201001,31,采购货款,10,1,CNY,1584.00,33092210000,5,1,3352,2018-03-12 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4721,1,33507510000N16110,20100118031200000004215016,b93286824863951c4a5ee4fea4abc491,PO000000138716,1,PO000000138716,201001,31,采购货款,10,1,CNY,4292.10,33507510000,3,,,2018-03-12 01:00:03,,,2018-04-01 00:00:01,,0
4733,1,33482710000N16092,20100118031200000004116616,f60e4d381ef6ad2924df1ac69563691e,PO000000140658,1,PO000000140658,201001,31,采购货款,10,1,CNY,23520.00,33482710000,3,,,2018-03-12 01:00:05,,,2018-04-01 00:00:01,,0
4748,1,33092210000N16106,20100118031300000004011016,57c37aeb5bf68e956b36ec4190b1bc61,PO000000140556,1,PO000000140556,201001,31,采购货款,10,1,CNY,390.00,33092210000,5,1,3352,2018-03-13 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4759,1,33507510000N16110,20100118031200000004214916,13d896a24e32252e35f38cf3fe6dbab5,PO000000138498,1,PO000000138498,201001,31,采购货款,10,1,CNY,1074.85,33507510000,3,,,2018-03-12 01:00:03,,,2018-04-01 00:00:01,,0
4795,1,33092210000N16106,20100118031300000004011116,7610ac0faa410da10929810eac741bf8,PO000000140794,1,PO000000140794,201001,31,采购货款,10,1,CNY,1156.20,33092210000,5,1,3352,2018-03-13 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4807,1,33507510000N16110,20100118031300000003719616,d40afd0ed413b9bb3dadee650a435e89,PO000000140078,1,PO000000140078,201001,31,采购货款,10,1,CNY,1641.74,33507510000,3,,,2018-03-13 01:00:03,,,2018-04-01 00:00:01,,0
4813,1,33998110000N16069,20100118031300000003720316,e6d669a24350696c622ded4d7e832dc4,PO000000139322,1,PO000000139322,201001,31,采购货款,10,1,CNY,995.20,33998110000,4,1,3301,2018-03-13 01:00:03,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
4910,1,33092210000N16106,20100118031500000004217716,cf04f3cea52ad158baed8cce0d83a801,PO000000144310,1,PO000000144310,201001,31,采购货款,10,1,CNY,1208.40,33092210000,5,1,3352,2018-03-15 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
4915,1,33482710000N16092,20100118031500000003821816,f615bd1035a563227cc7a3f531715976,PO000000145460,1,PO000000145460,201001,31,采购货款,10,1,CNY,7860.00,33482710000,3,,,2018-03-15 01:00:04,,,2018-04-01 00:00:01,,0
5053,1,33092210000N16106,20100118031400000003915416,6c6f0ad3cb7a7d901ef5298fb696523f,PO000000142461,1,PO000000142461,201001,31,采购货款,10,1,CNY,249.60,33092210000,5,1,3352,2018-03-14 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5102,1,34460610000N16077,20100118031400000003818616,501cc3ae6ee305d06df8adce211cb84d,PO000000141606,1,PO000000141606,201001,31,采购货款,10,1,CNY,10717.20,34460610000,3,,,2018-03-14 01:00:02,,,2018-04-01 00:00:00,,0
5111,1,33507510000N16110,20100118031500000004217916,020f02be7c0516243ae73bcb988182a6,PO000000144616,1,PO000000144616,201001,31,采购货款,10,1,CNY,1459.14,33507510000,3,,,2018-03-15 01:00:03,,,2018-04-01 00:00:01,,0
5114,1,34618510000N16090,20100118031500000004013416,310687c7ca35f5d15fa9d0345f90dae9,PO000000142961,1,PO000000142961,201001,31,采购货款,10,1,CNY,1523.00,34618510000,3,,,2018-03-15 01:00:04,,,2018-04-01 00:00:00,,0
5158,1,33507510000N16110,20100118031400000003915516,ef9156df7951cd843cc93b74f20aa1fd,PO000000142621,1,PO000000142621,201001,31,采购货款,10,1,CNY,1910.66,33507510000,3,,,2018-03-14 01:00:03,,,2018-04-01 00:00:01,,0
5208,1,33092210000N16106,20100118031500000004217816,6fc98d6df9b037f234a152afe7377348,PO000000144489,1,PO000000144489,201001,31,采购货款,10,1,CNY,390.00,33092210000,5,1,3352,2018-03-15 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5211,1,33507510000N16110,20100118031500000004218016,37fac6cfbd27fdbda14b3beb2a74b62e,PO000000144627,1,PO000000144627,201001,31,采购货款,10,1,CNY,471.44,33507510000,3,,,2018-03-15 01:00:03,,,2018-04-01 00:00:01,,0
5309,1,33998110000N16069,20100118031400000003820016,62a321b790d7aa8919411da9e1dc72c1,PO000000140067,1,PO000000140067,201001,31,采购货款,10,1,CNY,2090.24,33998110000,4,1,3301,2018-03-14 01:00:05,2018-04-02 13:26:02,,2018-04-02 13:26:02,,0
5316,1,33482710000N16092,20100118031500000003821716,e3de596e42c9814e496794c0cdca4a1a,PO000000144105,1,PO000000144105,201001,31,采购货款,10,1,CNY,35544.00,33482710000,3,,,2018-03-15 01:00:04,,,2018-04-01 00:00:01,,0
5354,1,33092210000N16106,20100118031400000003915316,22d44ef843fa3c4198a1df3a60344ffa,PO000000142303,1,PO000000142303,201001,31,采购货款,10,1,CNY,1447.20,33092210000,5,1,3352,2018-03-14 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5422,1,33507510000N16110,20100118031800000004302716,a81f639414bed3efaee2df30f362c29c,PO000000150243,1,PO000000150243,201001,31,采购货款,10,1,CNY,3066.85,33507510000,3,,,2018-03-18 01:00:03,,,2018-04-01 00:00:01,,0
5430,1,33092210000N16106,20100118031900000004303316,5c474bf916f1f9883a1d21bc88287817,PO000000151779,1,PO000000151779,201001,31,采购货款,10,1,CNY,1165.20,33092210000,5,1,3352,2018-03-19 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5437,1,33482710000N16092,20100118032000000004605416,483098bdd9c496aedf48282056f43e68,PO000000154767,1,PO000000154767,201001,31,采购货款,10,1,CNY,864.00,33482710000,3,,,2018-03-20 01:00:03,,,2018-04-01 00:00:01,,0
5466,1,33507510000N16110,20100118031700000004803116,f8bd07922dc906ac82dd178e7d7792e7,PO000000147864,1,PO000000147864,201001,31,采购货款,10,1,CNY,1792.80,33507510000,3,,,2018-03-17 01:00:04,,,2018-04-01 00:00:01,,0
5485,1,33092210000N16106,20100118031900000004303216,76161300231f3463e9fa161899c3bf4f,PO000000151133,1,PO000000151133,201001,31,采购货款,10,1,CNY,1258.80,33092210000,5,1,3352,2018-03-19 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5520,1,33092210000N16106,20100118031800000004504516,6596c9fdf9ecad90f6675905dc6e045a,PO000000150185,1,PO000000150185,201001,31,采购货款,10,1,CNY,877.20,33092210000,5,1,3352,2018-03-18 01:00:02,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5535,1,33507510000N16110,20100118032000000004806316,bc5a6ea6b9674def617c6a4f0bf8ae6c,PO000000153695,1,PO000000153695,201001,31,采购货款,10,1,CNY,2183.73,33507510000,3,,,2018-03-20 01:00:03,,,2018-04-01 00:00:01,,0
5540,1,33482710000N16092,20100118032000000004605316,1cb407f61ef532f78809f919f80a6467,PO000000153651,1,PO000000153651,201001,31,采购货款,10,1,CNY,8847.00,33482710000,3,,,2018-03-20 01:00:04,,,2018-04-01 00:00:01,,0
5553,1,33092210000N16106,20100118031600000004700116,33b9a06f2ff40ae01d3dcb638f686077,PO000000146009,1,PO000000146009,201001,31,采购货款,10,1,CNY,1002.60,33092210000,5,1,3352,2018-03-16 01:00:05,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5554,1,33092210000N16106,20100118031600000004700216,61f8b90828b8fbfe5ce99c4f7dfd5e4e,PO000000146474,1,PO000000146474,201001,31,采购货款,10,1,CNY,920.40,33092210000,5,1,3352,2018-03-16 01:00:05,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5559,1,33482710000N16092,20100118031600000004700416,6f25c7ef9318c60120323c5e5f603bca,PO000000144854,1,PO000000144854,201001,31,采购货款,10,1,CNY,21120.00,33482710000,3,,,2018-03-16 01:00:06,,,2018-04-01 00:00:01,,0
5565,1,33092210000N16106,20100118031700000004802016,73334d4bcbd532e9de0cdd8b89d89385,PO000000148174,1,PO000000148174,201001,31,采购货款,10,1,CNY,1321.20,33092210000,5,1,3352,2018-03-17 01:00:03,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
5566,1,33482710000N16092,20100118031700000004502916,d45db4eed276a789c5b21834cff24a9e,PO000000148061,1,PO000000148061,201001,31,采购货款,10,1,CNY,14075.80,33482710000,3,,,2018-03-17 01:00:04,,,2018-04-01 00:00:01,,0
5569,1,33092210000N16106,20100118031700000004801916,b8cc814dcb458493a6949ba30411f5e2,PO000000147853,1,PO000000147853,201001,31,采购货款,10,1,CNY,690.00,33092210000,5,1,3352,2018-03-17 01:00:04,2018-04-03 15:21:25,2018-04-09 22:04:37,2018-04-09 22:04:37,,0
