"msisdn","iccid","imsi","jihuo_time","kaika_time","create_time","edit_time"
"1064832323922","898602B31616C0163922","460040323203922","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323923","898602B31616C0163923","460040323203923","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323924","898602B31616C0163924","460040323203924","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323925","898602B31616C0163925","460040323203925","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323926","898602B31616C0163926","460040323203926","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323927","898602B31616C0163927","460040323203927","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323928","898602B31616C0163928","460040323203928","2016/10/18","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323929","898602B31616C0163929","460040323203929","2016/10/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323930","898602B31616C0163930","460040323203930","2016/10/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323931","898602B31616C0163931","460040323203931","2016/10/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323932","898602B31616C0163932","460040323203932","2016/10/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323933","898602B31616C0163933","460040323203933","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323934","898602B31616C0163934","460040323203934","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323935","898602B31616C0163935","460040323203935","2016/10/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323936","898602B31616C0163936","460040323203936","2016/10/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323937","898602B31616C0163937","460040323203937","2016/10/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323938","898602B31616C0163938","460040323203938","2016/10/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323939","898602B31616C0163939","460040323203939","2016/10/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323940","898602B31616C0163940","460040323203940","2016/10/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323941","898602B31616C0163941","460040323203941","2016/10/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323942","898602B31616C0163942","460040323203942","2016/10/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323943","898602B31616C0163943","460040323203943","2016/11/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323944","898602B31616C0163944","460040323203944","2016/11/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323945","898602B31616C0163945","460040323203945","2016/11/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323946","898602B31616C0163946","460040323203946","2016/11/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323947","898602B31616C0163947","460040323203947","2016/11/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323948","898602B31616C0163948","460040323203948","2016/10/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323949","898602B31616C0163949","460040323203949","2016/10/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323950","898602B31616C0163950","460040323203950","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323951","898602B31616C0163951","460040323203951","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323952","898602B31616C0163952","460040323203952","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323953","898602B31616C0163953","460040323203953","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323954","898602B31616C0163954","460040323203954","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323955","898602B31616C0163955","460040323203955","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323956","898602B31616C0163956","460040323203956","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323957","898602B31616C0163957","460040323203957","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323958","898602B31616C0163958","460040323203958","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323959","898602B31616C0163959","460040323203959","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323960","898602B31616C0163960","460040323203960","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323961","898602B31616C0163961","460040323203961","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323962","898602B31616C0163962","460040323203962","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323963","898602B31616C0163963","460040323203963","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323964","898602B31616C0163964","460040323203964","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323965","898602B31616C0163965","460040323203965","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323966","898602B31616C0163966","460040323203966","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323967","898602B31616C0163967","460040323203967","2016/9/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323968","898602B31616C0163968","460040323203968","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323969","898602B31616C0163969","460040323203969","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323970","898602B31616C0163970","460040323203970","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323971","898602B31616C0163971","460040323203971","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323972","898602B31616C0163972","460040323203972","2016/9/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323973","898602B31616C0163973","460040323203973","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323974","898602B31616C0163974","460040323203974","2016/9/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323975","898602B31616C0163975","460040323203975","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323976","898602B31616C0163976","460040323203976","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323977","898602B31616C0163977","460040323203977","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323978","898602B31616C0163978","460040323203978","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323979","898602B31616C0163979","460040323203979","2016/10/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323980","898602B31616C0163980","460040323203980","2016/10/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323981","898602B31616C0163981","460040323203981","2016/10/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323982","898602B31616C0163982","460040323203982","2016/10/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323983","898602B31616C0163983","460040323203983","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323984","898602B31616C0163984","460040323203984","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323985","898602B31616C0163985","460040323203985","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323986","898602B31616C0163986","460040323203986","2016/10/10","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323987","898602B31616C0163987","460040323203987","2016/10/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323988","898602B31616C0163988","460040323203988","2016/10/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323989","898602B31616C0163989","460040323203989","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323990","898602B31616C0163990","460040323203990","2016/10/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323991","898602B31616C0163991","460040323203991","2016/10/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323992","898602B31616C0163992","460040323203992","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323993","898602B31616C0163993","460040323203993","2016/10/10","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323994","898602B31616C0163994","460040323203994","2016/10/10","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323995","898602B31616C0163995","460040323203995","2016/10/10","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323996","898602B31616C0163996","460040323203996","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323997","898602B31616C0163997","460040323203997","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323998","898602B31616C0163998","460040323203998","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832323999","898602B31616C0163999","460040323203999","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324000","898602B31616C0164000","460040323204000","2017/1/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324001","898602B31616C0164001","460040323204001","2017/1/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324002","898602B31616C0164002","460040323204002","2017/1/21","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324003","898602B31616C0164003","460040323204003","2017/1/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324004","898602B31616C0164004","460040323204004","2017/1/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324005","898602B31616C0164005","460040323204005","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324006","898602B31616C0164006","460040323204006","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324007","898602B31616C0164007","460040323204007","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324008","898602B31616C0164008","460040323204008","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324009","898602B31616C0164009","460040323204009","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324010","898602B31616C0164010","460040323204010","2017/2/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324011","898602B31616C0164011","460040323204011","2016/12/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324012","898602B31616C0164012","460040323204012","2016/12/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324013","898602B31616C0164013","460040323204013","2016/12/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324014","898602B31616C0164014","460040323204014","2016/11/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324015","898602B31616C0164015","460040323204015","2016/11/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324016","898602B31616C0164016","460040323204016","2016/11/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324017","898602B31616C0164017","460040323204017","2016/11/6","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324018","898602B31616C0164018","460040323204018","2016/11/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324019","898602B31616C0164019","460040323204019","2016/11/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324020","898602B31616C0164020","460040323204020","2016/10/20","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324021","898602B31616C0164021","460040323204021","2016/12/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324022","898602B31616C0164022","460040323204022","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324023","898602B31616C0164023","460040323204023","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324024","898602B31616C0164024","460040323204024","2016/10/14","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324025","898602B31616C0164025","460040323204025","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324026","898602B31616C0164026","460040323204026","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324027","898602B31616C0164027","460040323204027","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324028","898602B31616C0164028","460040323204028","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324029","898602B31616C0164029","460040323204029","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324030","898602B31616C0164030","460040323204030","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324031","898602B31616C0164031","460040323204031","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324032","898602B31616C0164032","460040323204032","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324033","898602B31616C0164033","460040323204033","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324034","898602B31616C0164034","460040323204034","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324035","898602B31616C0164035","460040323204035","2016/11/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324036","898602B31616C0164036","460040323204036","2017/2/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324037","898602B31616C0164037","460040323204037","2017/1/19","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324038","898602B31616C0164038","460040323204038","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324039","898602B31616C0164039","460040323204039","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324040","898602B31616C0164040","460040323204040","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324041","898602B31616C0164041","460040323204041","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324042","898602B31616C0164042","460040323204042","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324043","898602B31616C0164043","460040323204043","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324044","898602B31616C0164044","460040323204044","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324045","898602B31616C0164045","460040323204045","2016/10/7","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324046","898602B31616C0164046","460040323204046","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324047","898602B31616C0164047","460040323204047","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324048","898602B31616C0164048","460040323204048","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324049","898602B31616C0164049","460040323204049","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324050","898602B31616C0164050","460040323204050","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324051","898602B31616C0164051","460040323204051","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324052","898602B31616C0164052","460040323204052","2016/10/15","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324053","898602B31616C0164053","460040323204053","2016/11/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324054","898602B31616C0164054","460040323204054","2016/12/22","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324055","898602B31616C0164055","460040323204055","2016/11/24","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324056","898602B31616C0164056","460040323204056","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324057","898602B31616C0164057","460040323204057","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324058","898602B31616C0164058","460040323204058","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324059","898602B31616C0164059","460040323204059","2016/11/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324060","898602B31616C0164060","460040323204060","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324061","898602B31616C0164061","460040323204061","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324062","898602B31616C0164062","460040323204062","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324063","898602B31616C0164063","460040323204063","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324064","898602B31616C0164064","460040323204064","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324065","898602B31616C0164065","460040323204065","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324066","898602B31616C0164066","460040323204066","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324067","898602B31616C0164067","460040323204067","2016/11/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324068","898602B31616C0164068","460040323204068","2016/10/23","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324069","898602B31616C0164069","460040323204069","2016/10/16","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324070","898602B31616C0164070","460040323204070","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324071","898602B31616C0164071","460040323204071","2016/10/12","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324072","898602B31616C0164072","460040323204072","2016/10/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324073","898602B31616C0164073","460040323204073","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324074","898602B31616C0164074","460040323204074","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324075","898602B31616C0164075","460040323204075","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324076","898602B31616C0164076","460040323204076","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324077","898602B31616C0164077","460040323204077","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324078","898602B31616C0164078","460040323204078","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324079","898602B31616C0164079","460040323204079","2016/10/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324080","898602B31616C0164080","460040323204080","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324081","898602B31616C0164081","460040323204081","2016/10/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324082","898602B31616C0164082","460040323204082","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324083","898602B31616C0164083","460040323204083","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324084","898602B31616C0164084","460040323204084","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324085","898602B31616C0164085","460040323204085","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324086","898602B31616C0164086","460040323204086","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324087","898602B31616C0164087","460040323204087","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324088","898602B31616C0164088","460040323204088","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324089","898602B31616C0164089","460040323204089","2016/10/1","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324090","898602B31616C0164090","460040323204090","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324091","898602B31616C0164091","460040323204091","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324092","898602B31616C0164092","460040323204092","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324093","898602B31616C0164093","460040323204093","2016/10/8","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324094","898602B31616C0164094","460040323204094","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324095","898602B31616C0164095","460040323204095","2016/10/2","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324096","898602B31616C0164096","460040323204096","2016/10/5","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324097","898602B31616C0164097","460040323204097","2016/10/3","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324098","898602B31616C0164098","460040323204098","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324099","898602B31616C0164099","460040323204099","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324100","898602B31616C0164100","460040323204100","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324101","898602B31616C0164101","460040323204101","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324102","898602B31616C0164102","460040323204102","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324103","898602B31616C0164103","460040323204103","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324104","898602B31616C0164104","460040323204104","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324105","898602B31616C0164105","460040323204105","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324106","898602B31616C0164106","460040323204106","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324107","898602B31616C0164107","460040323204107","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324108","898602B31616C0164108","460040323204108","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324109","898602B31616C0164109","460040323204109","2016/9/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324110","898602B31616C0164110","460040323204110","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324111","898602B31616C0164111","460040323204111","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324112","898602B31616C0164112","460040323204112","2016/11/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324113","898602B31616C0164113","460040323204113","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324114","898602B31616C0164114","460040323204114","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324115","898602B31616C0164115","460040323204115","2016/9/29","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324116","898602B31616C0164116","460040323204116","2016/10/4","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324117","898602B31616C0164117","460040323204117","2016/10/9","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324118","898602B31616C0164118","460040323204118","2016/10/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324119","898602B31616C0164119","460040323204119","2016/10/16","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324120","898602B31616C0164120","460040323204120","2016/10/11","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324121","898602B31616C0164121","460040323204121","2016/9/28","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324122","898602B31616C0164122","460040323204122","2016/9/27","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324123","898602B31616C0164123","460040323204123","2016/9/26","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324124","898602B31616C0164124","460040323204124","2016/9/30","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324125","898602B31616C0164125","460040323204125","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324126","898602B31616C0164126","460040323204126","2016/11/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324127","898602B31616C0164127","460040323204127","2016/12/13","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324128","898602B31616C0164128","460040323204128","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324129","898602B31616C0164129","460040323204129","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324130","898602B31616C0164130","460040323204130","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324131","898602B31616C0164131","460040323204131","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324132","898602B31616C0164132","460040323204132","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324133","898602B31616C0164133","460040323204133","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324134","898602B31616C0164134","460040323204134","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324135","898602B31616C0164135","460040323204135","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324136","898602B31616C0164136","460040323204136","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324137","898602B31616C0164137","460040323204137","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324138","898602B31616C0164138","460040323204138","2017/3/17","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064832324139","898602B31616C0164139","460040323204139","2017/3/25","2016/6/28","2017/5/29 20:08:00","2017/5/29 20:08:00"
